id,Author,Ocena,Poleca,Kupił,Data wystawienia opini,Data kupna,Przydatna opinia,Nieprzydatna opinia,Treść wiadomości,Wady,Zalety
14183266,Cez,5,Polecam,True,2021-03-26 06:41:04,2021-03-07 20:27:30,0,0,"Wydaje się, że wszystko jest wporządku - tak jak powinno być ale po 2 tygodniach jakiejś dużej poprawy jakości powietrza nie odczułem. Może też dlatego, że w mojej lokalizacji powietrze jest całkiem dobre.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
13829090,k...k,5,Polecam,True,2021-01-24 12:13:07,2021-01-18 15:18:43,0,0,"Bardzo szybko oczyszcza powietrze w sypialni, nawet przy dużym smogu, porządnie wykonany, piękny design, głośność na 2 poziomie porównywalna do szumu klimatyzacji. I cena bardzo przystępna. Polecam w 100%!",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
13848660,i...k,4,Polecam,True,2021-01-27 15:39:48,2021-01-18 12:14:20,0,0,"Bardzo przydatne urządzenie, obsługa intuicyjna. Praca cicha, właściwie działa cały czas, w nocy delikatny szmer, nieprzeszkadzający nikomu.  Nawet kot próbował umościć się na wylocie czystego powietrza.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
13946978,k...a,5,Polecam,True,2021-02-12 15:28:12,2021-02-06 13:46:25,0,0,Bardzo jestem zadowolony z urządzenia. Jak na Krakowskie warunki sprzęt daje radę na mieszkaniu około 50m2. Przy pierwszym podłączeniu skala powyżej 300. Po około 15min działania wskazywało już około 30,,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
14156728,p...i,4,Polecam,True,2021-03-22 10:59:47,2021-03-17 13:01:30,0,0,"Dobra jakość wykonania, działanie w porządku, przydatna funkcja automatyzacji z poziomu aplikacji. Szkoda, że urządzenie wykrywa tylko pm 2.5, bo nie wykrywa np zwiększonego zakurzenia w pomieszczeniu.",,
11552014,Luk83bb,4,Polecam,True,2020-01-08 20:14:40,2020-01-03 21:52:24,0,0,"Dopiero co dostałem oczyszczasz - jest cichy , dopiero słyszalny na większych obrotach wentylatora, całkiem ładny i prosty w użytkowaniu. Jak sobie poradzę z automatyzacją w Mi - Home to będzie bajka:)",,
13309005,M...a,5,Polecam,True,2020-11-02 11:32:29,2020-10-27 14:55:27,0,0,Bardzo przyjemny oczyszczacz.Pracuje cicho.aplikacja łączenia przez wifi jest oczywiście dodatkowym atutem.Przy posiadaniu upc trzeba pozmieniać trochę ustawień ale jest o tym dużo na forach xiaomi,,
13505168,r...2,5,Polecam,True,2020-12-04 12:40:59,2020-12-01 17:34:49,0,0,"Bardzo dobra jakość plastiku, cicha praca i czuć efekty czystszego powietrza. Córka jest alergiczką i widzę po niej że lepiej się czuję odkąd mamy ten oczyszczacz. Polecam szczególnie dla alergików.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
13799734,Tomasz,4,Polecam,True,2021-01-19 17:56:54,2021-01-11 22:40:16,0,0,"Bardzo prosta  instalacja, trudności z połączeniem do routera. Trzeba w ustawieniach routera dokonać zmiany autoryzacji do sieci 2.4 z WPA-PSK/WPA2-PSK na samo WPA2-PSK i wyłączyć siec WiFi 5 GHz..",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
12613622,m...q,5,Polecam,True,2020-06-09 08:32:30,2020-05-26 11:27:25,0,0,"Natychmiast automatycznie reaguje np. po otwarciu drzwi, zapaleniu w kominku, wejściu dzieci. Sterowanie przez komórkę proste, dobrze działa. Wyświetlacz na zielono żółto lub czerwono bardzo fajny.",,"['głośność pracy', 'jakość wykonania', 'ładny wygląd', 'łatwość demontażu filtra', 'możliwość sterowania mocą wiatraka', 'nowoczesny wygląd', 'pomiar pm 2.5', 'przystępna cena', 'skuteczność', 'świetny design', 'wydajność', 'wygląd', 'wyświetlacz oled']"
13943598,i...o,1,,True,2021-02-12 08:41:19,2021-01-12 14:53:56,0,5,"Nie polecam, na realizację zamówienia czekałem ponad miesiąc i finalnie go nie otrzymałem. W tym czasie zamówiony produkt był do mnie podobno wysyłany dwukrotnie. Niby został cofnięty w Czechach, a następnym razem nie odebrałem zamówienia co było nieprawdą bo cały dzień byłem w miejscu gdzie produkt miał być dostarczony. Ostatecznie anulowałem zamówienie.",,
11734374,Użytkownik Ceneo,4,Polecam,True,2020-02-13 08:05:27,2020-01-25 13:26:37,0,0,"Świetny. Działa od tygodnia i przy zwierzętach w domu sprawuje się rewelacyjnie. Mniej brzydkich zapachów. Szybko reaguje np. przy pieczeniu, smażeniu potraw. Nawigacja z telefonu ułatwia używanie.",,
14079227,Jarosław,5,Polecam,True,2021-03-09 07:40:46,2021-02-17 11:02:16,0,0,Produkt spełnia moje oczekiwania. Jest to wlasnie to co chcialem i oczekiwałem od urządzenia. Ładny wygląd i kolorystyka wraz z elektronicznym wyświetlaczem tworzy całość przyjazną w użytkowaniu.,,
14173776,b...0,4,Polecam,True,2021-03-24 20:12:49,2021-03-03 20:21:38,0,0,"W zasadzie dałbym 5 gwiazdek, oczyszczacz ma wszystko oprócz europejskich norm zanieczyszczeń (ale można ustawić automatykę w aplikacji, szkoda po prostu ze nie przychodzi juz tak skonfigurowany)",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
13983432,f...k,4,Polecam,True,2021-02-19 00:33:03,2021-02-07 14:59:29,0,0,"Wydaje się być ok, choć brak u mnie porównania. na pewno wbudowane progi są zawyżone w stosunku do norm europejskich i nie da się ich dostosować.",,"['głośność pracy', 'możliwość sterowania mocą wiatraka', 'nowoczesny wygląd', 'przyjemny i czytelny wyświetlacz', 'przystępna cena', 'skuteczność', 'sterowanie z telefonu', 'wydajność', 'wygląd']"
13412099,t...z,5,Polecam,True,2020-11-19 21:56:15,2020-10-30 22:22:25,0,0,"Wygląda solidnie, jest zadziwiająco mały, design nienajgorszy, na dużych obrotach hałaśliwy, ale w trybie auto jest ok. Działa fajnie z apki na telefonie dzięki czemu jest dostępna w całym domu.",,"['skuteczność', 'wydajność']"
12019235,Użytkownik Ceneo,4,Polecam,True,2020-03-30 18:35:00,2020-03-18 08:23:16,0,0,"ładnie wygląda, dobrze spełnia swoją funkcję, piszczenie przy przełączaniu szybkości oczyszczania powietrza jest za głośne i trochę irytujące. Obecnie zbyt krótko posiadam, żeby więcej napisać",,
14704490,a...s,5,Polecam,True,2021-07-09 20:14:36,2021-06-23 13:57:04,0,0,"Póki co działa bardzo dobrze, choć początkowo twierdził, że powietrze ciągle jest idealne. Przeszło mu po otwarciu tylnej klapy i poruszeniu wentylatorkiem czujnika, który się troszkę zaciął",,"['głośność pracy', 'łatwość demontażu filtra', 'skuteczność', 'wydajność', 'wygląd']"
11525038,Jadwiga,5,Polecam,True,2020-01-03 11:24:02,2019-12-29 18:47:08,1,0,"Posiadam oczyszczacz od kilku dni ale myślę że będzie dobrze się sprawdzał w użytkowaniu. Łatwy w obsłudze, czytelny wyświetlacz.",,"['cicha praca', 'design', 'głośność pracy', 'jakość wykonania', 'ładny wygląd', 'łatwość demontażu filtra', 'możliwość kontroli przez internet', 'możliwość sterowania mocą wiatraka', 'nie przeładowany ficzerami', 'nowoczesny wygląd', 'pochłania nie przyjemne zapachy', 'pomiar pm 2.5', 'prosta obsługa', 'przyjemny i czytelny wyświetlacz', 'przystępna cena', 'same zalety jest świetny. spelnia moje', 'skuteczność', 'słaby lub brak kontaktu z producentem', 'sterowanie przez internet', 'sterowanie przez internet (np. z pracy)', 'sterowanie z telefonu', 'stosunek cena - jakość', 'świetny design', 'wskaźnik jakości powietrza pokazujący do', 'wydajność', 'wygląd', 'wyświetlacz oled', 'zdalna kontrola']"
12094060,Użytkownik Ceneo,3,,True,2020-04-08 15:02:29,2020-03-19 21:04:55,0,4,"wygląda bardzo ładnie, ale informacje jakie pojawiają się na wyświetlaczu są dla mnie niezrozumiałe czytałam bardzo krótką instrukcję dwa razy i nadal nie wiem, pokazuje wilgotnośc powietrza 27 % to chyba nie możliwe",,
13487372,s...r,4,Polecam,True,2020-12-02 12:59:04,2020-11-22 14:40:21,0,0,"Estetyczne wykonanie, cicha  praca na niższych obrotach. Zbyt głośna praca na wyższych obrotach, brak uchwytu do przenoszenia - ponieważ jest lekki więc nie jest to może największa wada.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
15874365,t...o,4,Polecam,True,2022-03-25 23:39:18,2022-03-20 15:00:13,0,0,"Jak zacznę używać, to będę mógł się wypowiedzieć ;) Na razie sprawdziłem czy działa. Działa :) Wygląda dobrze. Jednak myślałem, ze obsługa z aplikacji oferuje więcej niż tylko on/off :(",,"['design', 'dobry wygląd', 'jakość wykonania', 'ładny wygląd', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'pomiar pm 2.5', 'świetny design', 'wygląd', 'wyświetlacz oled']"
14001739,m...i,5,Polecam,True,2021-02-23 07:01:46,2021-02-09 09:28:16,0,0,"Dobry, cichy - na trybie nocnym praktycznie nie słychać. Trzeba tylko uważać na zakres zanieczyszczeń, bo ""doskonała jakość powietrza"" jest wyświetlana nawet przy 300% normy (75 ug/m3)",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
12732809,g...5,4,Polecam,True,2020-06-29 22:13:48,2020-06-08 11:04:48,0,0,"Wszystko gra, tak jak w opisie, za te pieniądze świetny oczyszczaczJedyny minus to że nie udało mi się połączyć z telefonem, ale nie potrzebuję tego jakoś bardzo, więc jest okej :D",,"['głośność pracy', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
14987837,a...a,5,Polecam,True,2021-09-23 00:49:24,2021-09-15 10:39:17,0,0,"Narazie mam go tydzień, ale jestem już zadowolona chodzi bardzo dobrze. Mam nastawione na obrotach tych mniejszych i jest ok. Wyświetlacz super wszystko wskazuje tak jak potrzeba.",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
13166909,d...e,4,Polecam,True,2020-10-06 19:44:52,2020-09-23 18:00:30,0,0,Mam problem z połączeniem się z aplikacją ale chyba jako jedyny więc muszę poprosić kogoś z młodszego pokolenia co rodzą się z palcem na klawiaturze to pewnie to rozpracują,,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
12959214,a...z,4,Polecam,True,2020-08-15 13:25:46,2020-07-13 13:02:15,0,0,"Za tą cenę jest ok.szybko sobie radzi z zanieczyszczeniem/przynajmniej na wyświetlaczu:) /,niestety mam problem ze skonfigurowaniem aplikacji na drugim telefonie",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'pomiar pm 2.5', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
11712409,Użytkownik Ceneo,4,Polecam,True,2020-02-08 07:20:35,2020-01-02 22:04:48,1,0,"Zalety: niewielkie rozmiary, cichy, wydajny, o obsługa i sterowanie. Problemem może być ustawienie automatyzacji. Przy pierwszej próbie jest to nie zrozumiałe.",,
13314555,a...3,5,Polecam,True,2020-11-03 11:26:02,2020-10-28 13:18:26,0,0,"Bardzo dobra jakość do ceny. Produkt wygrywa w różnych cenach a na normalne, domowe potrzeby w zupełności wystarczający. Duży plus za aplikację i sterowanie z telefonu.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
12153421,Użytkownik Ceneo,5,Polecam,True,2020-04-15 14:50:20,2020-04-10 11:45:19,0,0,"Wszystko ok, produkt zgodny z opisem. Instalacja bardzo prosta. Mile zaskoczenie - możliwość sterowania z poziomu telefonu. Reasumując 5 gwiazdek w pelni zasłużone.",,
11495609,Krzysztof,5,Polecam,True,2019-12-28 13:51:50,2019-12-17 20:45:08,1,0,"Dobry sprzęt za rozsądną cenę, jestem zadowolony. W końcu w domu zrobiło się przyjemniejsze powietrze.",,"['automatyzacja', 'cicha praca', 'design', 'dobry wygląd', 'jakość wykonania', 'kontrola z aplikacji', 'latwosc obslugi', 'ładny wygląd', 'łatwość demontażu filtra', 'możliwość kontroli przez internet', 'możliwość sterowania mocą wiatraka', 'nie przeładowany ficzerami', 'nowoczesny wygląd', 'pochłania nie przyjemne zapachy', 'pomiar pm 2.5', 'prosta obsługa', 'przyjemny i czytelny wyświetlacz', 'przystępna cena', 'same zalety jest świetny. spelnia moje', 'serwis w kraju oraz części', 'skuteczność', 'sterowanie przez internet', 'sterowanie przez internet (np. z pracy)', 'sterowanie z telefonu', 'stosunek cena - jakość', 'świetny design', 'taniość', 'wskaźnik jakości powietrza pokazujący do', 'wydajność', 'wygląd', 'wyświetlacz oled', 'zdalna kontrola', 'zdarzają się opóźnienia w sterowaniu']"
15241930,n...l,5,Polecam,True,2021-11-22 20:35:36,2021-09-26 21:18:52,0,0,"Xiaomi potwierdza kolejnym produktem swoją jakość . Świetny tryb night, jest bardzo cichy, w trybie auto też cichutko.No i najważniejsze żona już  nie chrapie :)",,"['design', 'głośność pracy', 'jakość wykonania', 'ładny wygląd', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'pomiar pm 2.5', 'skuteczność', 'świetny design', 'wygląd', 'wyświetlacz oled']"
14063174,m...a,3,,True,2021-03-05 08:13:07,2021-02-02 13:55:52,0,0,"W trybie nocnym pracuje bardzo cicho, praktycznie go nie słychać. Po filtracji czuć, że powietrze w mieszkaniu jest inne, chłodniejsze. Zależało mi na dobrym oczyszczaniu mieszkania z kurzu - rodzina alergików ale nie widzę szczególnej różnicy w tym zakresie.",,"['głośność pracy', 'wygląd']"
14145739,p...k,5,Polecam,True,2021-03-19 11:13:08,2021-03-15 20:09:01,0,0,"Urządzenie wykonane bardzo dobrze. Na pewno nie jest to tzw. ""chińszczyzna"". Urządzenie bardzo ciche, szczególnie w trybie nocnym. Jestem zadowolony z zakupu.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
12075013,Użytkownik Ceneo,4,Polecam,True,2020-04-06 13:52:05,2020-03-27 12:59:42,0,0,"Super urządzenie, ciche i skuteczne. Obsługa bardzo prosta poza trybem automatycznym, którego jeszcze nie rozgryzłem. Wartości domyślne są nie do przyjęcia.",,
11575652,Malgorzata,5,Polecam,True,2020-01-13 14:57:02,2020-01-05 23:28:11,0,0,"Ładnie i starannie wykonany, filtry w przystępnej cenie. Póki co wszystko działa, tryb nocny bardzo fajny.",,"['głośność pracy', 'nowoczesny wygląd', 'skuteczność', 'wygląd']"
12221939,Użytkownik Ceneo,5,Polecam,True,2020-04-22 21:10:19,2020-04-11 18:47:58,0,0,Bez sensu wydawać duże kwoty skoro Xiomi 3h ma wszystko co jest potrzebne. Jest cichy na wolnych trybach jednak sam wentylator to raczej tandeta chińska.,,
13998635,r...n,4,Polecam,True,2021-02-22 14:43:42,2021-02-06 19:49:42,0,0,Oczyszczacz powietrza działa bardzo dobrze w tej cenie.  Podoba mi się możliwość korzystania z aplikacji.  Trochę obawiam się wymiany filtra co pół roku.,,
11572943,Mariusz,4,Polecam,True,2020-01-13 09:28:55,2019-12-27 17:33:33,0,0,"Działa, jak smażę to od razu się włącza na duże obroty. Działa już ponad tydzień włączany automatyką.",,"['głośność pracy', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd']"
12373346,Użytkownik Ceneo,5,Polecam,True,2020-05-08 10:32:25,2020-05-04 15:33:38,0,0,Za tę cenę naprawdę dobry oczyszczacz. Błyskawicznie usuwa wszystkie zanieczyszczenia. Tryb nocny bardzo cichy. Spokojnie można przy nim spać. Poleca.,,
11685297,Użytkownik Ceneo,5,Polecam,True,2020-02-03 16:36:01,2020-01-20 12:41:43,0,0,"Super,bardzo cicha i skuteczna praca,sterowanie aplikacją ze smartfona bardzo łatwa oraz intuicyjna.Bardzo dobry stosunek jakości do ceny.Udany zakup!",,
11585061,Karol,4,Polecam,True,2020-01-15 11:20:01,2020-01-03 22:23:28,0,2,"Pracuje wydajnie, wygląda bardzo elegancko, nieco głośniejszy niż poprzednia generacja (przynajmniej mój egzemplarz).",,"['nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd']"
13327490,A...n,3,,True,2020-11-05 11:40:43,2020-10-30 20:02:00,0,0,"Działa, ale miałem mega kłopot z polączeniem się z aplikacją. Okazało się że musi byc odpowiednia konfiguracja routera. Męczyłem się z tym na forach cały dzień. ale udało się zmienić szyfrowanie na WPA2 i połączyłem się. Nie jest taki smart ten 3h",,
11481851,Witold,4,Polecam,True,2019-12-25 18:59:31,2019-12-06 10:23:15,2,0,Wszystko zgodnie z opisem. Wreszcie wersja na Europę zawiera automatyzację.,,"['design', 'głośność pracy', 'ładny wygląd', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'pomiar pm 2.5', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
11835490,Użytkownik Ceneo,4,Polecam,True,2020-03-02 21:20:26,2020-02-09 20:29:04,0,0,Dziala dobrze i czuć różnicę w powietrzu. W trybie nocnym pracuje bardzo cicho. Estetycznie wygląda. Tylko nie mogę się połączyć przez aplikację,,
15278718,Mariusz,4,Polecam,True,2021-11-30 10:43:21,2021-11-18 00:09:07,0,0,"Bardzo dobra wydajność, słaby miernik (mam laseregg do porównania) więc sterowanie automatyczne odpada niestety. Ale w takiej cenie i tak warto.",,
14226365,L...e,5,Polecam,True,2021-04-03 12:17:58,2021-03-21 23:11:40,0,0,Super urządzenie.. dużo lepsze i o wiele tańsze od  renomowanych marek na rynku.. Nie ma sensu przepłacać. Jest bardzo cichy i pięknie wykonany.,,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
13856298,r...t,5,Polecam,True,2021-01-28 12:21:32,2021-01-24 21:22:49,0,0,"Jakość oceniam wysoko. Pracuje cicho, wyświetla potrzebne informacje, automatycznie dobiera parametry wentylatora. Dobra jakość za rozsądną cenę",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
14020414,m...1,4,Polecam,True,2021-02-25 18:21:42,2021-02-13 14:04:12,0,0,"estetyczny wygląd, cicha praca, doskonały stosunek jakości do ceny, wydajność wydaje mi się trochę mniejsza niż określono w danych technicznych",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
13954833,b...n,4,Polecam,True,2021-02-14 19:42:51,2021-01-14 21:37:30,0,0,"Oczyszczacz po pierwsze świetnie działający,  cichy i bardzo dobry design (to już chyba standard w Xiaomi. Trochę skomplikowana automatyzacja.",,"['cicha praca', 'design', 'dobry wygląd', 'głośność pracy', 'jakość wykonania', 'ładny wygląd', 'łatwość demontażu filtra', 'możliwość kontroli przez internet', 'możliwość sterowania mocą wiatraka', 'nie przeładowany ficzerami', 'nowoczesny wygląd', 'pomiar pm 2.5', 'prosta obsługa', 'przyjemny i czytelny wyświetlacz', 'przystępna cena', 'skuteczność', 'sterowanie przez internet (np. z pracy)', 'sterowanie z telefonu', 'stosunek cena - jakość', 'świetny design', 'wydajność', 'wygląd', 'wyświetlacz oled']"
13253322,Jakub,5,Polecam,True,2020-10-22 10:06:30,2020-10-18 15:28:24,0,0,"Spełnia swoje zadanie, jest cichy i wydaje się być skuteczny. Ale prawdziwy test dopiero przed nim, sezon grzewczy zbliża się wielkimi krokami.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
12672346,m...z,4,Polecam,True,2020-06-18 09:48:47,2020-06-07 11:02:55,0,0,"Zaskakująco cichy, ładny, niewielki i lekki. Po tygodniu użytkowania spełnia moje oczekiwania, lecz muszę go przetestować bardziej długotrwale.",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'skuteczność', 'wygląd']"
11687094,Użytkownik Ceneo,5,Polecam,True,2020-02-04 01:42:55,2020-01-03 22:21:23,0,0,"Cichy, zgrabny i rewelacyjny pomysł z automatyzacją. Można ustawić sobie przedział  poniżej którego się wyłącza, a powyżej którego się włącza",,
11721633,Użytkownik Ceneo,4,Polecam,True,2020-02-10 20:03:19,2020-01-17 23:20:07,0,2,"Produkt ja na swoją cenę jest całkiem przyzwoity.Niestety przy większych obrotach dość głośny, ale tu mało który pewnie wypada lepiej.Resztę pokarze czas.....",,
14230185,r...2,4,Polecam,True,2021-04-04 20:27:43,2021-03-15 01:11:31,0,0,"Jak na swoją cenę to ok. Fajnie by było jakby czujnik nie reagował na różne rzeczy nie będące prawdziwym smogiem jak np smażenie, pieczenie.",,
12224548,Użytkownik Ceneo,5,Polecam,True,2020-04-23 01:25:09,2020-04-14 12:32:34,0,0,Za tą cenę trudno znaleść coś lepszego. Produkt dobrze wykonany. Cichy w atumacie. Dziecko może przy nim spać. Dobrze wykonuje swoją pracę.,,
11677886,Użytkownik Ceneo,4,Polecam,True,2020-02-01 10:56:33,2020-01-22 06:57:03,0,0,"Jakość bardzo dobra. Czujnik ok, niestety normy chińskie, które są 3 razy mniej restrykcyjne. Xiaomi powinno umożliwić edycję ustawień norm.",,
12273389,Użytkownik Ceneo,5,Polecam,True,2020-04-27 23:20:32,2020-04-19 23:22:46,0,0,"Jestem zadowolona. Mam go za krótko, żeby pisać o szczegółach. Wygląda ładnie, nie szpeci ogólnego wystroju. Cichy, ale skuteczny, póki co.",,
11730880,Użytkownik Ceneo,5,Polecam,True,2020-02-12 15:32:15,2020-01-22 22:15:02,0,0,Dobra jakosc. Pracuje cicho. Moge w kazdej chwili sprawdzic jakosc powietrza w domu. Cena OK. Jestem w trakcie testowania. Szybka dostawa.,,
12428188,Użytkownik Ceneo,4,Polecam,True,2020-05-14 12:37:40,2020-05-11 18:52:26,0,0,"Produkt wygląda neutralnie, spełnia swoje zadanie. Jedyny wada to problem sparowania urządzenia z telefonem przez brak wsparcia wifi 5gh.",,
13531637,s...2,4,Polecam,True,2020-12-08 22:13:03,2020-11-29 17:27:04,0,0,Sprzęt bardzo dobrze oczyszcza powietrze - niestety niemożliwe jest połączenie przez Wi-Fi ale to prawdopodobnie wina routera,,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
14063109,m...n,5,Polecam,True,2021-03-05 08:02:07,2021-02-20 09:15:23,0,0,"Bardzo dobry stosunek ceny do jakości. Niedrogi, a działa doskonale. Mimo podanego sporego poziomu hałasu, praktycznie go nie słychać.",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
13951577,s...h,4,Polecam,True,2021-02-13 11:56:47,2021-02-08 11:21:47,0,0,Produkt dobrze zaprojektowany. Ładny nowoczesny design. Spełnia swoje funkcje obniża zanieczyszczenia pyłów zawieszonych bez problemu.,,"['dobry wygląd', 'głośność pracy', 'jakość wykonania', 'ładny wygląd', 'łatwość demontażu filtra', 'możliwość sterowania mocą wiatraka', 'nowoczesny wygląd', 'pomiar pm 2.5', 'przystępna cena', 'same zalety jest świetny. spelnia moje', 'skuteczność', 'stosunek cena - jakość', 'świetny design', 'wydajność', 'wygląd', 'wyświetlacz oled']"
11654730,Użytkownik Ceneo,3,,True,2020-01-28 17:44:42,2020-01-08 15:51:26,1,0,"W trybie najcichszym było dla mnie troszkę za głośne (mam bardzo dobry słuch), do tego słabo wydajne na najcichszym trybie.",,
12516604,p...i,5,Polecam,True,2020-05-26 10:15:08,2020-05-22 09:52:13,0,0,"Turbina nie jest wyważona jak w silniku odrzutowym ale na szczęście nie rzęzi. Super sprzęt, dodaje wnętrzu futurystycznego wyglądu.",,
11702528,Użytkownik Ceneo,5,Polecam,True,2020-02-06 13:08:21,2020-01-27 13:13:18,0,1,"łatwa obsługa , jak właczysz na tryb nocny to moze chodzić cały czas , bo mało energii zurzywa i jest tak cichy że praktycznie nie zauważam go",,
15157626,r...6,5,Polecam,True,2021-11-03 09:29:28,2021-10-19 14:59:03,0,0,produkt bardzo dobry funkcjonalny opcja pracy w nocy ok bardzo cicho można spać. bardzo dobry produkt jakościowo w stosunku do ceny,,
12210415,Użytkownik Ceneo,5,Polecam,True,2020-04-21 16:31:32,2020-03-21 10:33:29,0,0,"Oczyszczacz bardzo dobry, możliwość zdefiniowania różnych zakresów działania. Aplikacja intuicyjna,możliwość sterowania z telefonu.",,
13496547,z...i,5,Polecam,True,2020-12-03 12:55:26,2020-12-01 12:21:13,0,0,Po jednym dniu używania - działa bez problemów. Aplikacja Xiaomi działa - dostępne ustawienia swoich parametrów. Wszystko jest ok.,,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
12507016,Użytkownik Ceneo,5,Polecam,True,2020-05-24 15:57:30,2020-04-23 22:01:38,0,0,Ciężko powiedzieć czy xiaomi robi robotę ponieważ największy wskaźnik miałem 008,,"['design', 'głośność pracy', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'wygląd', 'wyświetlacz oled']"
12027970,Użytkownik Ceneo,4,Polecam,True,2020-03-31 17:41:56,2020-03-24 18:54:00,0,0,Bardzo dobra jakość. Wersja EU niełączy sie serwerm MiHome w Chinach tylko w Europie gdzie mam pozostałe 22 urządzenia smart home.,,
13549209,k...i,5,Polecam,True,2020-12-10 14:09:39,2020-11-30 09:56:40,0,0,"Działa. Dobrze wygląda. Jeśli chodzi o jakość powietrza - nie będę ściemniał, różnicy nie dostrzegam, choć może jest radykalna :)",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'wygląd', 'wyświetlacz oled']"
11762986,Użytkownik Ceneo,5,Polecam,True,2020-02-18 13:31:28,2020-01-17 16:58:37,0,0,"Świetny w tej cenie, aplikacja na smartfona umożliwia podgląd i sterowanie z dowolnego miejsca, pracuje cicho, jestem zadowolony.",,
15219914,a...t,5,Polecam,True,2021-11-17 19:18:18,2021-11-11 12:12:59,0,0,Polecam alergikom których oczy po nocy swędzą. Ja juz nie mam tego problemu. Dodatkowo lżej się oddycha. W sam raz do sypialni.,,"['design', 'głośność pracy', 'jakość wykonania', 'ładny wygląd', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'pomiar pm 2.5', 'skuteczność', 'świetny design', 'wydajność', 'wygląd', 'wyświetlacz oled']"
13954340,a...s,5,Polecam,True,2021-02-14 16:47:54,2021-02-01 13:07:57,0,0,"estetyczne wykonanie,wydajny w oczyszczaniu,automatycznie reguluje obroty wentylatora,w zaleznosci od zanieczyszczenia powietrza",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
11559534,Pan Marek,5,Polecam,True,2020-01-10 13:58:44,2020-01-03 23:20:49,0,0,Spełnia oczekiwania. Cena rewelacyjna. Podstawowa konfiguracja wystarczająca.,,"['głośność pracy', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd']"
15129923,wojsno*****,5,Polecam,True,2021-10-27 00:00:06,2021-10-20 21:16:34,0,0,"prezentuje się dobrze,dosyć cichy, w trybie nocnym niemal niesłyszalny, jedynie na max obrotach trochę głosny,ale bez przesady",,"['skuteczność', 'wydajność', 'wygląd']"
14908597,d...n,5,Polecam,True,2021-09-01 10:25:21,2021-08-26 19:49:58,0,0,"Wydaje się dobrze zbudowany jak na plastikową obudowę, niestety nie posiada regulacji wilgotności co by się bardzo przydało.",,
11551534,Stanisław,5,Polecam,True,2020-01-08 18:50:30,2020-01-03 23:14:41,0,0,Produkt świetny ale to czas pokaże ile jest wart. Pierwsze wrażenie super.,,"['głośność pracy', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
15309877,G...z,4,Polecam,True,2021-12-05 18:23:33,2021-11-12 20:37:40,0,0,"Produkt zgodny z opisem, na plus obsługa aplikacją. Na najwyższym poziomie brzmi jak odkurzacz. Jestem zadowolony z zakupu.",,"['design', 'łatwość demontażu filtra', 'skuteczność', 'wygląd']"
